trial_indices,leftP,rightP,choices,rewarded
0,0.8,0.2,1,0
1,0.8,0.2,0,0
2,0.8,0.2,1,0
3,0.8,0.2,0,1
4,0.8,0.2,0,1
5,0.8,0.2,0,1
6,0.8,0.2,0,1
7,0.8,0.2,0,1
8,0.8,0.2,0,0
9,0.8,0.2,0,1
10,0.8,0.2,0,1
11,0.8,0.2,1,0
12,0.8,0.2,0,1
13,0.8,0.2,0,1
14,0.8,0.2,0,1
15,0.8,0.2,0,1
16,0.8,0.2,0,1
17,0.8,0.2,1,0
18,0.8,0.2,1,0
19,0.8,0.2,0,1
20,0.8,0.2,0,0
21,0.8,0.2,0,0
22,0.8,0.2,0,1
23,0.8,0.2,1,0
24,0.8,0.2,0,1
25,0.8,0.2,-1,-1
26,0.8,0.2,0,1
27,0.8,0.2,0,1
28,0.8,0.2,0,1
29,0.8,0.2,0,1
30,0.8,0.2,0,0
31,0.8,0.2,0,1
32,0.8,0.2,0,1
33,0.8,0.2,0,0
34,0.8,0.2,0,1
35,0.8,0.2,0,1
36,0.8,0.2,0,0
37,0.8,0.2,0,1
38,0.8,0.2,0,1
39,0.8,0.2,0,1
40,0.8,0.2,0,0
41,0.8,0.2,0,1
42,0.8,0.2,0,1
43,0.8,0.2,0,1
44,0.8,0.2,0,1
45,0.8,0.2,0,1
46,0.8,0.2,0,1
47,0.8,0.2,0,0
48,0.8,0.2,0,0
49,0.8,0.2,0,1
50,0.8,0.2,1,0
51,0.8,0.2,1,0
52,0.8,0.2,0,1
53,0.8,0.2,1,1
54,0.8,0.2,0,1
55,0.8,0.2,1,0
56,0.8,0.2,0,1
57,0.8,0.2,0,1
58,0.8,0.2,0,1
59,0.8,0.2,0,1
60,0.8,0.2,1,1
61,0.8,0.2,-1,-1
62,0.8,0.2,0,1
63,0.8,0.2,0,1
64,0.8,0.2,0,1
65,0.8,0.2,0,1
66,0.8,0.2,1,1
67,0.8,0.2,0,1
68,0.8,0.2,0,1
69,0.8,0.2,-1,-1
70,0.8,0.2,0,1
71,0.8,0.2,-1,-1
72,0.8,0.2,0,1
73,0.8,0.2,0,0
74,0.8,0.2,0,0
75,0.8,0.2,0,1
76,0.8,0.2,1,0
77,0.8,0.2,1,0
78,0.8,0.2,0,1
79,0.2,0.75,0,0
80,0.2,0.75,0,0
81,0.2,0.75,0,0
82,0.2,0.75,0,0
83,0.2,0.75,0,0
84,0.2,0.75,0,0
85,0.2,0.75,0,0
86,0.2,0.75,0,0
87,0.2,0.75,0,0
88,0.2,0.75,0,0
89,0.2,0.75,1,1
90,0.2,0.75,0,1
91,0.2,0.75,-1,-1
92,0.2,0.75,0,0
93,0.2,0.75,1,1
94,0.2,0.75,1,1
95,0.2,0.75,0,0
96,0.2,0.75,0,0
97,0.2,0.75,1,1
98,0.2,0.75,1,1
99,0.2,0.75,0,0
100,0.2,0.75,1,1
101,0.2,0.75,0,0
102,0.2,0.75,0,1
103,0.2,0.75,0,1
104,0.2,0.75,0,0
105,0.2,0.75,0,1
106,0.2,0.75,0,0
107,0.2,0.75,0,0
108,0.2,0.75,0,0
109,0.2,0.75,0,1
110,0.2,0.75,0,0
111,0.2,0.75,0,0
112,0.2,0.75,0,0
113,0.2,0.75,0,0
114,0.2,0.75,0,0
115,0.2,0.75,0,1
116,0.2,0.75,0,0
117,0.2,0.75,0,0
118,0.2,0.75,0,0
119,0.2,0.75,0,0
120,0.2,0.75,-1,-1
121,0.2,0.75,0,0
122,0.2,0.75,0,0
123,0.2,0.75,0,1
124,0.2,0.75,0,0
125,0.2,0.75,0,0
