trial_indices,leftP,rightP,choices,rewarded
0,0.2,0.85,1,1
1,0.2,0.85,1,1
2,0.2,0.85,1,1
3,0.2,0.85,0,0
4,0.2,0.85,0,1
5,0.2,0.85,0,0
6,0.2,0.85,0,0
7,0.2,0.85,0,1
8,0.2,0.85,0,0
9,0.2,0.85,0,0
10,0.2,0.85,0,0
11,0.2,0.85,0,0
12,0.2,0.85,1,1
13,0.2,0.85,1,1
14,0.2,0.85,0,0
15,0.2,0.85,1,0
16,0.2,0.85,0,0
17,0.2,0.85,0,0
18,0.2,0.85,0,1
19,0.2,0.85,0,0
20,0.2,0.85,0,0
21,0.2,0.85,0,1
22,0.2,0.85,1,1
23,0.2,0.85,1,1
24,0.2,0.85,1,1
25,0.2,0.85,0,0
26,0.2,0.85,1,0
27,0.2,0.85,0,0
28,0.2,0.85,0,0
29,0.2,0.85,0,0
30,0.2,0.85,1,1
31,0.2,0.85,1,1
32,0.2,0.85,1,1
33,0.2,0.85,1,1
34,0.2,0.85,1,1
35,0.2,0.85,1,1
36,0.2,0.85,1,1
37,0.2,0.85,1,1
38,0.2,0.85,1,0
39,0.2,0.85,1,1
40,0.2,0.85,1,1
41,0.2,0.85,1,1
42,0.2,0.85,1,1
43,0.2,0.85,1,1
44,0.2,0.85,1,1
45,0.2,0.85,1,1
46,0.2,0.85,0,0
47,0.2,0.85,1,1
48,0.2,0.85,1,1
49,0.2,0.85,1,1
50,0.2,0.85,0,0
51,0.2,0.85,1,1
52,0.2,0.85,1,1
53,0.2,0.85,0,0
54,0.2,0.85,1,1
55,0.2,0.85,1,0
56,0.2,0.85,1,1
57,0.2,0.85,0,0
58,0.2,0.85,1,1
59,0.2,0.85,1,1
60,0.2,0.85,1,0
61,0.2,0.85,1,1
62,0.2,0.85,0,0
63,0.2,0.85,1,1
64,0.2,0.85,1,0
65,0.2,0.85,1,1
66,0.2,0.85,1,1
67,0.2,0.85,0,0
68,0.2,0.85,1,1
69,0.2,0.85,0,1
70,0.2,0.85,1,0
71,0.2,0.85,1,1
72,0.2,0.85,1,1
73,0.2,0.85,1,1
74,0.2,0.85,1,1
75,0.8,0.2,1,0
76,0.8,0.2,0,1
77,0.8,0.2,0,1
78,0.8,0.2,0,1
79,0.8,0.2,0,1
80,0.8,0.2,0,0
81,0.8,0.2,0,1
82,0.8,0.2,0,1
83,0.8,0.2,0,1
84,0.8,0.2,0,1
85,0.8,0.2,0,0
86,0.8,0.2,0,1
87,0.8,0.2,0,1
88,0.8,0.2,0,1
89,0.8,0.2,0,0
90,0.8,0.2,0,0
91,0.8,0.2,0,1
92,0.8,0.2,0,1
93,0.8,0.2,0,1
94,0.8,0.2,0,1
95,0.8,0.2,0,1
96,0.8,0.2,0,1
97,0.8,0.2,0,0
98,0.8,0.2,0,1
99,0.8,0.2,0,1
100,0.8,0.2,0,1
101,0.8,0.2,0,1
102,0.8,0.2,0,1
103,0.8,0.2,0,1
104,0.8,0.2,0,0
105,0.8,0.2,0,1
106,0.8,0.2,1,1
107,0.8,0.2,0,1
108,0.8,0.2,0,1
109,0.8,0.2,0,0
110,0.8,0.2,0,1
111,0.8,0.2,0,1
112,0.8,0.2,0,1
113,0.8,0.2,0,0
114,0.8,0.2,0,1
115,0.8,0.2,0,1
116,0.8,0.2,0,1
117,0.8,0.2,0,1
118,0.8,0.2,0,1
119,0.8,0.2,0,1
120,0.8,0.2,0,1
121,0.8,0.2,1,1
122,0.8,0.2,0,0
123,0.8,0.2,0,1
124,0.8,0.2,0,0
125,0.8,0.2,0,1
126,0.8,0.2,0,1
127,0.8,0.2,0,1
128,0.8,0.2,0,1
129,0.8,0.2,0,1
130,0.8,0.2,0,1
131,0.8,0.2,0,0
132,0.8,0.2,0,1
133,0.8,0.2,0,0
134,0.8,0.2,-1,-1
135,0.8,0.2,0,1
136,0.8,0.2,0,1
137,0.8,0.2,1,0
138,0.8,0.2,0,1
139,0.8,0.2,1,0
140,0.8,0.2,0,1
141,0.8,0.2,-1,-1
142,0.8,0.2,0,0
143,0.8,0.2,0,1
144,0.8,0.2,1,1
145,0.8,0.2,1,0
146,0.8,0.2,1,0
147,0.8,0.2,1,0
148,0.8,0.2,1,0
149,0.8,0.2,1,0
150,0.8,0.2,1,0
151,0.8,0.2,1,0
152,0.8,0.2,1,0
153,0.8,0.2,1,0
154,0.8,0.2,1,0
155,0.8,0.2,1,0
156,0.8,0.2,1,0
157,0.8,0.2,1,1
158,0.8,0.2,1,0
159,0.8,0.2,1,0
160,0.8,0.2,1,0
161,0.8,0.2,1,0
162,0.8,0.2,0,1
163,0.8,0.2,1,1
164,0.8,0.2,0,1
165,0.8,0.2,1,0
166,0.8,0.2,0,0
167,0.8,0.2,0,1
168,0.8,0.2,0,1
169,0.8,0.2,1,1
170,0.8,0.2,0,1
171,0.8,0.2,0,1
172,0.8,0.2,0,0
173,0.8,0.2,1,0
174,0.8,0.2,0,1
