trial_indices,leftP,rightP,choices,rewarded
0,0.15,0.85,1,1
1,0.15,0.85,1,1
2,0.15,0.85,0,0
3,0.15,0.85,1,1
4,0.15,0.85,1,1
5,0.15,0.85,1,0
6,0.15,0.85,1,0
7,0.15,0.85,1,1
8,0.15,0.85,1,1
9,0.15,0.85,1,1
10,0.15,0.85,1,1
11,0.15,0.85,1,1
12,0.15,0.85,1,1
13,0.15,0.85,1,1
14,0.15,0.85,1,0
15,0.15,0.85,1,1
16,0.15,0.85,0,0
17,0.15,0.85,1,1
18,0.15,0.85,1,1
19,0.15,0.85,1,1
20,0.15,0.85,1,1
21,0.15,0.85,1,1
22,0.15,0.85,1,1
23,0.15,0.85,1,1
24,0.15,0.85,1,1
25,0.15,0.85,1,1
26,0.15,0.85,1,1
27,0.15,0.85,1,1
28,0.15,0.85,1,1
29,0.15,0.85,1,1
30,0.15,0.85,1,1
31,0.15,0.85,1,1
32,0.15,0.85,1,0
33,0.15,0.85,1,1
34,0.15,0.85,1,1
35,0.15,0.85,1,0
36,0.15,0.85,1,1
37,0.15,0.85,1,1
38,0.15,0.85,1,0
39,0.15,0.85,1,1
40,0.15,0.85,1,1
41,0.15,0.85,1,1
42,0.15,0.85,1,1
43,0.15,0.85,1,1
44,0.15,0.85,1,1
45,0.15,0.85,1,1
46,0.15,0.85,1,1
47,0.15,0.85,1,1
48,0.15,0.85,1,1
49,0.15,0.85,1,0
50,0.15,0.85,1,1
51,0.15,0.85,1,1
52,0.15,0.85,1,1
53,0.15,0.85,1,0
54,0.15,0.85,1,1
55,0.15,0.85,1,1
56,0.15,0.85,1,1
57,0.15,0.85,1,1
58,0.15,0.85,1,0
59,0.15,0.85,1,1
60,0.15,0.85,1,1
61,0.15,0.85,1,1
62,0.15,0.85,1,1
63,0.15,0.85,1,1
64,0.15,0.85,1,1
65,0.15,0.85,1,1
66,0.15,0.85,1,1
67,0.15,0.85,1,1
68,0.15,0.85,1,1
69,0.15,0.85,1,1
70,0.15,0.85,1,1
71,0.15,0.85,1,1
72,0.15,0.85,1,1
73,0.15,0.85,1,1
74,0.15,0.85,1,1
75,0.8,0.15,1,0
76,0.8,0.15,1,0
77,0.8,0.15,1,0
78,0.8,0.15,1,0
79,0.8,0.15,1,0
80,0.8,0.15,1,0
81,0.8,0.15,1,0
82,0.8,0.15,1,0
83,0.8,0.15,0,0
84,0.8,0.15,1,0
85,0.8,0.15,0,1
86,0.8,0.15,0,1
87,0.8,0.15,0,1
88,0.8,0.15,0,0
89,0.8,0.15,0,1
90,0.8,0.15,0,1
91,0.8,0.15,0,1
92,0.8,0.15,0,1
93,0.8,0.15,0,1
94,0.8,0.15,0,1
95,0.8,0.15,0,1
96,0.8,0.15,0,1
97,0.8,0.15,0,1
98,0.8,0.15,0,1
99,0.8,0.15,0,0
100,0.8,0.15,0,0
101,0.8,0.15,0,1
102,0.8,0.15,0,1
103,0.8,0.15,0,1
104,0.8,0.15,0,0
105,0.8,0.15,0,1
106,0.8,0.15,0,0
107,0.8,0.15,0,0
108,0.8,0.15,0,1
109,0.8,0.15,0,1
110,0.8,0.15,0,0
111,0.8,0.15,0,1
112,0.8,0.15,0,1
113,0.8,0.15,0,1
114,0.8,0.15,0,1
115,0.8,0.15,0,1
116,0.8,0.15,0,1
117,0.8,0.15,0,1
118,0.8,0.15,0,1
119,0.8,0.15,0,1
120,0.8,0.15,0,1
121,0.8,0.15,0,1
122,0.8,0.15,0,1
123,0.8,0.15,0,1
124,0.8,0.15,0,1
125,0.15,0.9,0,0
126,0.15,0.9,0,0
127,0.15,0.9,0,0
128,0.15,0.9,0,0
129,0.15,0.9,0,0
130,0.15,0.9,0,0
131,0.15,0.9,0,1
132,0.15,0.9,0,0
133,0.15,0.9,1,1
134,0.15,0.9,0,0
135,0.15,0.9,1,1
136,0.15,0.9,1,1
137,0.15,0.9,1,1
138,0.15,0.9,1,1
139,0.15,0.9,1,1
140,0.15,0.9,1,1
141,0.15,0.9,1,1
142,0.15,0.9,1,1
143,0.15,0.9,1,1
144,0.15,0.9,1,1
145,0.15,0.9,1,1
146,0.15,0.9,1,0
147,0.15,0.9,1,0
148,0.15,0.9,1,1
149,0.15,0.9,1,1
150,0.15,0.9,1,1
151,0.15,0.9,1,1
152,0.15,0.9,1,1
153,0.15,0.9,1,1
154,0.15,0.9,1,1
155,0.15,0.9,1,1
156,0.15,0.9,1,1
157,0.15,0.9,1,1
158,0.15,0.9,1,1
159,0.15,0.9,1,1
160,0.15,0.9,1,1
161,0.15,0.9,1,1
162,0.15,0.9,1,1
163,0.15,0.9,1,1
164,0.15,0.9,1,1
165,0.15,0.9,1,1
166,0.15,0.9,1,1
167,0.15,0.9,1,1
168,0.15,0.9,1,1
169,0.15,0.9,1,1
170,0.15,0.9,1,0
171,0.15,0.9,1,0
172,0.15,0.9,1,1
173,0.15,0.9,1,1
174,0.15,0.9,1,1
175,0.85,0.15,1,1
176,0.85,0.15,1,0
177,0.85,0.15,1,0
178,0.85,0.15,1,0
179,0.85,0.15,1,0
180,0.85,0.15,1,0
181,0.85,0.15,1,0
182,0.85,0.15,1,0
183,0.85,0.15,1,0
184,0.85,0.15,1,0
185,0.85,0.15,1,0
186,0.85,0.15,1,0
187,0.85,0.15,1,0
188,0.85,0.15,1,0
189,0.85,0.15,1,1
190,0.85,0.15,1,1
191,0.85,0.15,0,0
192,0.85,0.15,0,1
193,0.85,0.15,0,1
194,0.85,0.15,0,1
195,0.85,0.15,0,1
196,0.85,0.15,0,1
197,0.85,0.15,0,1
198,0.85,0.15,0,1
199,0.85,0.15,0,0
200,0.85,0.15,0,1
201,0.85,0.15,0,1
202,0.85,0.15,0,1
203,0.85,0.15,0,1
204,0.85,0.15,0,1
205,0.85,0.15,0,1
206,0.85,0.15,0,1
207,0.85,0.15,0,1
208,0.85,0.15,0,1
209,0.85,0.15,0,1
210,0.85,0.15,0,0
211,0.85,0.15,0,1
212,0.85,0.15,0,1
213,0.85,0.15,0,1
214,0.85,0.15,0,1
215,0.85,0.15,0,1
216,0.85,0.15,0,1
217,0.85,0.15,0,1
218,0.85,0.15,0,1
219,0.85,0.15,0,0
220,0.85,0.15,0,1
221,0.85,0.15,0,1
222,0.85,0.15,0,1
223,0.85,0.15,1,0
224,0.85,0.15,1,0
225,0.85,0.15,0,1
226,0.85,0.15,0,1
227,0.85,0.15,0,0
228,0.85,0.15,0,0
229,0.85,0.15,0,1
230,0.85,0.15,0,1
231,0.85,0.15,0,1
232,0.85,0.15,0,1
233,0.85,0.15,0,0
234,0.85,0.15,0,1
235,0.15,0.85,0,0
236,0.15,0.85,0,0
237,0.15,0.85,0,0
238,0.15,0.85,0,1
239,0.15,0.85,0,0
240,0.15,0.85,0,0
241,0.15,0.85,0,0
242,0.15,0.85,0,0
243,0.15,0.85,1,1
244,0.15,0.85,1,1
245,0.15,0.85,1,1
246,0.15,0.85,1,1
247,0.15,0.85,1,1
248,0.15,0.85,1,1
249,0.15,0.85,1,1
250,0.15,0.85,1,1
251,0.15,0.85,1,1
252,0.15,0.85,1,1
253,0.15,0.85,1,1
254,0.15,0.85,1,0
255,0.15,0.85,1,0
256,0.15,0.85,1,1
257,0.15,0.85,1,1
258,0.15,0.85,1,1
259,0.15,0.85,1,1
260,0.15,0.85,1,1
261,0.15,0.85,1,1
262,0.15,0.85,1,0
263,0.15,0.85,1,1
264,0.15,0.85,1,1
265,0.15,0.85,1,1
266,0.15,0.85,1,1
267,0.15,0.85,1,0
268,0.15,0.85,1,1
269,0.15,0.85,1,0
270,0.15,0.85,1,1
271,0.15,0.85,1,1
272,0.15,0.85,1,1
273,0.15,0.85,1,1
274,0.15,0.85,1,1
275,0.15,0.85,1,1
276,0.15,0.85,1,1
277,0.15,0.85,1,1
278,0.15,0.85,1,1
279,0.15,0.85,1,1
280,0.15,0.85,1,1
281,0.15,0.85,1,1
282,0.15,0.85,1,0
283,0.15,0.85,1,1
284,0.15,0.85,1,0
285,0.15,0.85,1,1
286,0.15,0.85,1,1
287,0.15,0.85,1,1
288,0.15,0.85,1,1
289,0.15,0.85,1,1
290,0.15,0.85,1,1
291,0.15,0.85,1,1
292,0.15,0.85,1,1
293,0.15,0.85,1,1
294,0.15,0.85,1,1
295,0.15,0.85,1,1
296,0.15,0.85,0,1
297,0.15,0.85,1,1
298,0.15,0.85,1,0
299,0.15,0.85,1,0
300,0.15,0.85,1,1
301,0.15,0.85,1,1
302,0.15,0.85,1,1
303,0.15,0.85,1,1
304,0.15,0.85,1,0
305,0.8,0.15,1,1
306,0.8,0.15,1,0
307,0.8,0.15,1,0
308,0.8,0.15,1,0
309,0.8,0.15,1,0
310,0.8,0.15,1,0
311,0.8,0.15,1,0
312,0.8,0.15,0,1
313,0.8,0.15,0,1
314,0.8,0.15,1,0
315,0.8,0.15,0,0
316,0.8,0.15,1,0
317,0.8,0.15,1,0
318,0.8,0.15,0,1
319,0.8,0.15,0,1
320,0.8,0.15,0,0
321,0.8,0.15,0,1
322,0.8,0.15,0,1
323,0.8,0.15,0,1
324,0.8,0.15,0,1
325,0.8,0.15,0,1
326,0.8,0.15,0,1
327,0.8,0.15,0,1
328,0.8,0.15,0,1
329,0.8,0.15,0,1
330,0.8,0.15,0,1
