trial_indices,leftP,rightP,choices,rewarded
0,0.85,0.05,0,1
1,0.85,0.05,0,1
2,0.85,0.05,0,1
3,0.85,0.05,0,1
4,0.85,0.05,0,1
5,0.85,0.05,0,1
6,0.85,0.05,0,1
7,0.85,0.05,0,1
8,0.85,0.05,1,0
9,0.85,0.05,0,0
10,0.85,0.05,0,1
11,0.85,0.05,0,1
12,0.85,0.05,1,0
13,0.85,0.05,0,1
14,0.85,0.05,0,0
15,0.85,0.05,0,1
16,0.85,0.05,0,1
17,0.85,0.05,0,1
18,0.85,0.05,1,1
19,0.85,0.05,1,0
20,0.85,0.05,0,1
21,0.85,0.05,1,0
22,0.85,0.05,0,1
23,0.85,0.05,0,0
24,0.85,0.05,0,1
25,0.85,0.05,0,0
26,0.85,0.05,1,0
27,0.85,0.05,0,1
28,0.85,0.05,0,1
29,0.85,0.05,0,1
30,0.85,0.05,1,0
31,0.85,0.05,1,0
32,0.85,0.05,0,0
33,0.85,0.05,0,1
34,0.85,0.05,0,0
35,0.85,0.05,0,1
36,0.85,0.05,0,1
37,0.85,0.05,0,1
38,0.85,0.05,0,1
39,0.85,0.05,0,1
40,0.85,0.05,1,0
41,0.85,0.05,-1,-1
42,0.85,0.05,0,1
43,0.85,0.05,0,1
44,0.85,0.05,1,0
45,0.85,0.05,0,1
46,0.85,0.05,0,1
47,0.85,0.05,0,1
48,0.85,0.05,0,1
49,0.85,0.05,0,1
50,0.85,0.05,-1,-1
51,0.85,0.05,0,1
52,0.85,0.05,0,1
53,0.85,0.05,-1,-1
54,0.85,0.05,-1,-1
55,0.85,0.05,-1,-1
56,0.85,0.05,0,1
57,0.85,0.05,-1,-1
58,0.85,0.05,0,1
59,0.85,0.05,0,1
60,0.85,0.05,0,0
61,0.85,0.05,0,1
62,0.85,0.05,1,0
63,0.85,0.05,-1,-1
64,0.85,0.05,0,1
65,0.85,0.05,1,0
66,0.85,0.05,-1,-1
67,0.85,0.05,-1,-1
68,0.85,0.05,-1,-1
69,0.85,0.05,0,1
70,0.85,0.05,0,1
71,0.85,0.05,-1,-1
72,0.85,0.05,-1,-1
73,0.85,0.05,0,1
74,0.85,0.05,0,1
75,0.85,0.05,1,0
76,0.85,0.05,-1,-1
77,0.85,0.05,0,1
78,0.85,0.05,1,0
79,0.85,0.05,0,1
80,0.85,0.05,0,0
81,0.85,0.05,0,1
82,0.85,0.05,0,1
83,0.85,0.05,0,0
84,0.85,0.05,0,1
85,0.85,0.05,0,1
86,0.85,0.05,0,1
87,0.85,0.05,-1,-1
88,0.85,0.05,-1,-1
89,0.85,0.05,-1,-1
90,0.85,0.05,0,1
91,0.05,0.8,-1,-1
92,0.05,0.8,0,0
93,0.05,0.8,0,0
94,0.05,0.8,0,0
95,0.05,0.8,0,0
96,0.05,0.8,0,0
97,0.05,0.8,0,1
98,0.05,0.8,0,0
99,0.05,0.8,-1,-1
100,0.05,0.8,0,0
101,0.05,0.8,1,1
102,0.05,0.8,0,0
103,0.05,0.8,1,0
104,0.05,0.8,1,1
105,0.05,0.8,1,0
106,0.05,0.8,1,1
107,0.05,0.8,0,0
108,0.05,0.8,0,0
109,0.05,0.8,0,0
110,0.05,0.8,-1,-1
111,0.05,0.8,0,0
112,0.05,0.8,1,1
113,0.05,0.8,-1,-1
114,0.05,0.8,0,0
115,0.05,0.8,0,0
116,0.05,0.8,0,0
117,0.05,0.8,0,0
118,0.05,0.8,-1,-1
119,0.05,0.8,-1,-1
120,0.05,0.8,0,0
121,0.05,0.8,-1,-1
122,0.05,0.8,0,0
123,0.05,0.8,1,1
124,0.05,0.8,0,0
125,0.05,0.8,0,0
126,0.05,0.8,0,0
127,0.05,0.8,0,0
128,0.05,0.8,0,0
129,0.05,0.8,-1,-1
130,0.05,0.8,0,1
131,0.05,0.8,0,0
132,0.05,0.8,-1,-1
133,0.05,0.8,-1,-1
134,0.05,0.8,0,0
135,0.05,0.8,0,0
136,0.05,0.8,-1,-1
137,0.05,0.8,0,0
138,0.05,0.8,-1,-1
139,0.05,0.8,0,0
140,0.05,0.8,1,1
141,0.05,0.8,0,0
142,0.05,0.8,1,1
143,0.05,0.8,-1,-1
144,0.05,0.8,0,0
145,0.05,0.8,-1,-1
146,0.05,0.8,0,0
147,0.05,0.8,1,0
148,0.05,0.8,1,1
149,0.05,0.8,0,0
150,0.05,0.8,-1,-1
151,0.05,0.8,1,0
152,0.05,0.8,1,1
153,0.05,0.8,1,1
154,0.05,0.8,0,0
155,0.05,0.8,0,0
156,0.05,0.8,-1,-1
157,0.05,0.8,1,1
158,0.05,0.8,0,0
159,0.05,0.8,-1,-1
160,0.05,0.8,-1,-1
161,0.05,0.8,-1,-1
162,0.05,0.8,-1,-1
163,0.05,0.8,0,0
164,0.05,0.8,-1,-1
165,0.05,0.8,0,0
166,0.05,0.8,-1,-1
167,0.05,0.8,0,0
168,0.05,0.8,-1,-1
169,0.05,0.8,-1,-1
170,0.05,0.8,-1,-1
171,0.05,0.8,-1,-1
172,0.05,0.8,0,0
173,0.05,0.8,0,0
174,0.05,0.8,-1,-1
175,0.05,0.8,-1,-1
176,0.05,0.8,0,0
177,0.05,0.8,0,0
178,0.05,0.8,0,1
179,0.05,0.8,-1,-1
180,0.05,0.8,0,0
181,0.05,0.8,-1,-1
182,0.05,0.8,-1,-1
183,0.05,0.8,-1,-1
184,0.05,0.8,-1,-1
185,0.05,0.8,0,0
186,0.05,0.8,0,0
187,0.05,0.8,0,0
188,0.05,0.8,0,0
189,0.05,0.8,-1,-1
190,0.05,0.8,0,0
191,0.05,0.8,-1,-1
192,0.05,0.8,-1,-1
193,0.05,0.8,0,0
194,0.05,0.8,-1,-1
195,0.05,0.8,-1,-1
196,0.05,0.8,-1,-1
197,0.05,0.8,-1,-1
198,0.05,0.8,-1,-1
199,0.05,0.8,-1,-1
200,0.05,0.8,0,0
201,0.05,0.8,-1,-1
202,0.05,0.8,0,0
203,0.05,0.8,-1,-1
204,0.05,0.8,-1,-1
205,0.05,0.8,1,1
206,0.05,0.8,0,0
207,0.05,0.8,-1,-1
208,0.05,0.8,-1,-1
209,0.05,0.8,0,0
210,0.05,0.8,-1,-1
211,0.05,0.8,-1,-1
212,0.05,0.8,-1,-1
213,0.05,0.8,0,0
214,0.05,0.8,-1,-1
215,0.05,0.8,0,0
216,0.05,0.8,-1,-1
217,0.05,0.8,-1,-1
218,0.05,0.8,-1,-1
219,0.05,0.8,0,0
220,0.05,0.8,-1,-1
221,0.05,0.8,-1,-1
222,0.05,0.8,-1,-1
223,0.05,0.8,-1,-1
224,0.05,0.8,-1,-1
225,0.05,0.8,-1,-1
226,0.05,0.8,0,0
227,0.05,0.8,0,0
228,0.05,0.8,0,0
229,0.05,0.8,-1,-1
230,0.05,0.8,-1,-1
231,0.05,0.8,-1,-1
232,0.05,0.8,-1,-1
233,0.05,0.8,-1,-1
234,0.05,0.8,1,1
235,0.05,0.8,0,0
236,0.05,0.8,-1,-1
237,0.05,0.8,0,0
238,0.05,0.8,-1,-1
239,0.05,0.8,-1,-1
240,0.05,0.8,0,0
241,0.05,0.8,-1,-1
242,0.05,0.8,-1,-1
243,0.05,0.8,1,1
244,0.05,0.8,0,0
245,0.05,0.8,-1,-1
246,0.05,0.8,0,0
247,0.05,0.8,0,0
248,0.05,0.8,-1,-1
249,0.05,0.8,-1,-1
250,0.05,0.8,-1,-1
251,0.05,0.8,-1,-1
252,0.05,0.8,-1,-1
253,0.05,0.8,-1,-1
254,0.05,0.8,-1,-1
255,0.05,0.8,0,0
256,0.05,0.8,-1,-1
257,0.05,0.8,0,0
258,0.05,0.8,-1,-1
259,0.05,0.8,-1,-1
260,0.05,0.8,-1,-1
261,0.05,0.8,-1,-1
262,0.05,0.8,0,1
263,0.05,0.8,0,0
264,0.05,0.8,-1,-1
265,0.05,0.8,0,0
266,0.05,0.8,-1,-1
267,0.05,0.8,0,0
268,0.05,0.8,0,0
269,0.05,0.8,-1,-1
270,0.05,0.8,-1,-1
271,0.05,0.8,-1,-1
272,0.05,0.8,-1,-1
273,0.05,0.8,-1,-1
274,0.05,0.8,0,0
275,0.05,0.8,-1,-1
276,0.05,0.8,-1,-1
277,0.05,0.8,-1,-1
278,0.05,0.8,0,0
279,0.05,0.8,0,0
280,0.05,0.8,-1,-1
281,0.05,0.8,-1,-1
282,0.05,0.8,-1,-1
283,0.05,0.8,0,0
284,0.05,0.8,-1,-1
285,0.05,0.8,-1,-1
286,0.05,0.8,-1,-1
287,0.05,0.8,-1,-1
288,0.05,0.8,-1,-1
289,0.05,0.8,0,0
290,0.05,0.8,-1,-1
291,0.05,0.8,-1,-1
292,0.05,0.8,-1,-1
293,0.05,0.8,-1,-1
294,0.05,0.8,1,1
295,0.05,0.8,0,1
296,0.05,0.8,0,0
297,0.05,0.8,1,1
298,0.05,0.8,0,0
299,0.05,0.8,1,1
300,0.05,0.8,0,0
301,0.05,0.8,1,1
302,0.05,0.8,-1,-1
303,0.05,0.8,1,1
304,0.05,0.8,-1,-1
305,0.05,0.8,-1,-1
306,0.05,0.8,-1,-1
307,0.05,0.8,-1,-1
308,0.05,0.8,-1,-1
309,0.05,0.8,-1,-1
310,0.05,0.8,-1,-1
311,0.05,0.8,-1,-1
312,0.05,0.8,-1,-1
313,0.05,0.8,0,0
314,0.05,0.8,-1,-1
315,0.05,0.8,-1,-1
316,0.05,0.8,-1,-1
317,0.05,0.8,0,0
318,0.05,0.8,-1,-1
319,0.05,0.8,1,0
320,0.05,0.8,-1,-1
321,0.05,0.8,-1,-1
322,0.05,0.8,-1,-1
323,0.05,0.8,-1,-1
324,0.05,0.8,-1,-1
325,0.05,0.8,-1,-1
326,0.05,0.8,-1,-1
327,0.05,0.8,-1,-1
328,0.05,0.8,-1,-1
329,0.05,0.8,0,0
330,0.05,0.8,1,0
331,0.05,0.8,0,0
332,0.05,0.8,1,1
333,0.05,0.8,0,0
334,0.05,0.8,-1,-1
335,0.05,0.8,-1,-1
336,0.05,0.8,-1,-1
337,0.05,0.8,0,0
338,0.05,0.8,-1,-1
339,0.05,0.8,-1,-1
340,0.05,0.8,0,0
341,0.05,0.8,-1,-1
342,0.05,0.8,-1,-1
343,0.05,0.8,0,0
344,0.05,0.8,-1,-1
345,0.05,0.8,-1,-1
346,0.05,0.8,0,0
347,0.05,0.8,-1,-1
